Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Gene Identifier],Comment [Gene Symbol],Comment [Protein Name],Comment [UniProt ID],Primary Antibody Identifier,Comment [Primary Antibody],Experimental Condition [Secondary Antibody],Secondary Antibody Identifier,Source Name,Image File,Comment [Image File Path],Comment [Image File Comments],Comment [Image File Type],Channels
A375_EIF4G1,A375_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.24.46.zarr,Homo sapiens,NCBITaxon,9606,A375,EFO,EFO_0002103,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,A375_EIF4G1_01,A375_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.24.46.zarr.zip,A375_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.24.46.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_MESD,Hela_7_MESD_Z-stack_HF_04_2024-03-07_YunHao_00.21.00.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_MESD_04,Hela_7_MESD_Z-stack_HF_04_2024-03-07_YunHao_00.21.00.zarr.zip,Hela_7_MESD_Z-stack_HF_04_2024-03-07_YunHao_00.21.00.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_MESD,Hela_7_MESD_Z-stack_HF_05_2024-03-07_YunHao_00.22.07.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_MESD_05,Hela_7_MESD_Z-stack_HF_05_2024-03-07_YunHao_00.22.07.zarr.zip,Hela_7_MESD_Z-stack_HF_05_2024-03-07_YunHao_00.22.07.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_MESD,Hela_7_MESD_Z-stack_HF_06_2024-03-07_YunHao_00.23.12.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_MESD_06,Hela_7_MESD_Z-stack_HF_06_2024-03-07_YunHao_00.23.12.zarr.zip,Hela_7_MESD_Z-stack_HF_06_2024-03-07_YunHao_00.23.12.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_RBM23,Hela_8_RBM23_Z-stack_HF_01_2024-03-07_YunHao_01.40.39.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_RBM23_01,Hela_8_RBM23_Z-stack_HF_01_2024-03-07_YunHao_01.40.39.zarr.zip,Hela_8_RBM23_Z-stack_HF_01_2024-03-07_YunHao_01.40.39.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_RBM23,Hela_8_RBM23_Z-stack_HF_02_2024-03-07_YunHao_01.41.55.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_RBM23_02,Hela_8_RBM23_Z-stack_HF_02_2024-03-07_YunHao_01.41.55.zarr.zip,Hela_8_RBM23_Z-stack_HF_02_2024-03-07_YunHao_01.41.55.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_RBM23,Hela_8_RBM23_Z-stack_HF_03_2024-03-07_YunHao_01.43.13.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_RBM23_03,Hela_8_RBM23_Z-stack_HF_03_2024-03-07_YunHao_01.43.13.zarr.zip,Hela_8_RBM23_Z-stack_HF_03_2024-03-07_YunHao_01.43.13.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_RBM23,Hela_8_RBM23_Z-stack_HF_04_2024-03-07_YunHao_01.44.42.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_RBM23_04,Hela_8_RBM23_Z-stack_HF_04_2024-03-07_YunHao_01.44.42.zarr.zip,Hela_8_RBM23_Z-stack_HF_04_2024-03-07_YunHao_01.44.42.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_RBM23,Hela_8_RBM23_Z-stack_HF_05_2024-03-07_YunHao_01.45.49.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_RBM23_05,Hela_8_RBM23_Z-stack_HF_05_2024-03-07_YunHao_01.45.49.zarr.zip,Hela_8_RBM23_Z-stack_HF_05_2024-03-07_YunHao_01.45.49.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_RBM23,Hela_8_RBM23_Z-stack_HF_06_2024-03-07_YunHao_01.47.11.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_RBM23_06,Hela_8_RBM23_Z-stack_HF_06_2024-03-07_YunHao_01.47.11.zarr.zip,Hela_8_RBM23_Z-stack_HF_06_2024-03-07_YunHao_01.47.11.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_PSME3IP1,Hela_9_PSME3IP1_Z-stack_HF_01_2024-03-07_YunHao_02.09.39.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_PSME3IP1_01,Hela_9_PSME3IP1_Z-stack_HF_01_2024-03-07_YunHao_02.09.39.zarr.zip,Hela_9_PSME3IP1_Z-stack_HF_01_2024-03-07_YunHao_02.09.39.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_PSME3IP1,Hela_9_PSME3IP1_Z-stack_HF_02_2024-03-07_YunHao_02.10.50.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_PSME3IP1_02,Hela_9_PSME3IP1_Z-stack_HF_02_2024-03-07_YunHao_02.10.50.zarr.zip,Hela_9_PSME3IP1_Z-stack_HF_02_2024-03-07_YunHao_02.10.50.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_PSME3IP1,Hela_9_PSME3IP1_Z-stack_HF_03_2024-03-07_YunHao_02.12.01.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_PSME3IP1_03,Hela_9_PSME3IP1_Z-stack_HF_03_2024-03-07_YunHao_02.12.01.zarr.zip,Hela_9_PSME3IP1_Z-stack_HF_03_2024-03-07_YunHao_02.12.01.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_PSME3IP1,Hela_9_PSME3IP1_Z-stack_HF_04_2024-03-07_YunHao_02.13.26.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_PSME3IP1_04,Hela_9_PSME3IP1_Z-stack_HF_04_2024-03-07_YunHao_02.13.26.zarr.zip,Hela_9_PSME3IP1_Z-stack_HF_04_2024-03-07_YunHao_02.13.26.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_PSME3IP1,Hela_9_PSME3IP1_Z-stack_HF_05_2024-03-07_YunHao_02.15.13.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_PSME3IP1_05,Hela_9_PSME3IP1_Z-stack_HF_05_2024-03-07_YunHao_02.15.13.zarr.zip,Hela_9_PSME3IP1_Z-stack_HF_05_2024-03-07_YunHao_02.15.13.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
Hela_PSME3IP1,Hela_9_PSME3IP1_Z-stack_HF_06_2024-03-07_YunHao_02.16.24.zarr,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,Hela_PSME3IP1_06,Hela_9_PSME3IP1_Z-stack_HF_06_2024-03-07_YunHao_02.16.24.zarr.zip,Hela_9_PSME3IP1_Z-stack_HF_06_2024-03-07_YunHao_02.16.24.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.30.49.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_01,MCF7_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.30.49.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.30.49.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_02_2024-03-06_YunHao_18.32.46.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_02,MCF7_1_EIF4G1_Z-stack_HF_02_2024-03-06_YunHao_18.32.46.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_02_2024-03-06_YunHao_18.32.46.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_03_2024-03-06_YunHao_18.35.02.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_03,MCF7_1_EIF4G1_Z-stack_HF_03_2024-03-06_YunHao_18.35.02.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_03_2024-03-06_YunHao_18.35.02.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_04_2024-03-06_YunHao_18.37.05.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_04,MCF7_1_EIF4G1_Z-stack_HF_04_2024-03-06_YunHao_18.37.05.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_04_2024-03-06_YunHao_18.37.05.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_05_2024-03-06_YunHao_18.40.07.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_05,MCF7_1_EIF4G1_Z-stack_HF_05_2024-03-06_YunHao_18.40.07.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_05_2024-03-06_YunHao_18.40.07.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_06_2024-03-06_YunHao_18.42.20.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_06,MCF7_1_EIF4G1_Z-stack_HF_06_2024-03-06_YunHao_18.42.20.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_06_2024-03-06_YunHao_18.42.20.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_07_2024-03-06_YunHao_18.43.55.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_07,MCF7_1_EIF4G1_Z-stack_HF_07_2024-03-06_YunHao_18.43.55.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_07_2024-03-06_YunHao_18.43.55.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_EIF4G1,MCF7_1_EIF4G1_Z-stack_HF_08_2024-03-06_YunHao_18.45.22.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_EIF4G1_08,MCF7_1_EIF4G1_Z-stack_HF_08_2024-03-06_YunHao_18.45.22.zarr.zip,MCF7_1_EIF4G1_Z-stack_HF_08_2024-03-06_YunHao_18.45.22.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_DDIT3,MCF7_2_DDIT3_Z-stack_HF_01_2024-03-06_YunHao_19.20.30.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000175197,DDIT3,DDIT3,P35638,HPA058416,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_DDIT3_01,MCF7_2_DDIT3_Z-stack_HF_01_2024-03-06_YunHao_19.20.30.zarr.zip,MCF7_2_DDIT3_Z-stack_HF_01_2024-03-06_YunHao_19.20.30.zarr.zip,,raw,DAPI-Nucleus; Alexa488-DDIT3; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_DDIT3,MCF7_2_DDIT3_Z-stack_HF_02_2024-03-06_YunHao_19.19.03.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000175197,DDIT3,DDIT3,P35638,HPA058416,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_DDIT3_02,MCF7_2_DDIT3_Z-stack_HF_02_2024-03-06_YunHao_19.19.03.zarr.zip,MCF7_2_DDIT3_Z-stack_HF_02_2024-03-06_YunHao_19.19.03.zarr.zip,,raw,DAPI-Nucleus; Alexa488-DDIT3; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_DDIT3,MCF7_2_DDIT3_Z-stack_HF_03_2024-03-06_YunHao_19.17.33.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000175197,DDIT3,DDIT3,P35638,HPA058416,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_DDIT3_03,MCF7_2_DDIT3_Z-stack_HF_03_2024-03-06_YunHao_19.17.33.zarr.zip,MCF7_2_DDIT3_Z-stack_HF_03_2024-03-06_YunHao_19.17.33.zarr.zip,,raw,DAPI-Nucleus; Alexa488-DDIT3; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_DDIT3,MCF7_2_DDIT3_Z-stack_HF_04_2024-03-06_YunHao_19.15.00.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000175197,DDIT3,DDIT3,P35638,HPA058416,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_DDIT3_04,MCF7_2_DDIT3_Z-stack_HF_04_2024-03-06_YunHao_19.15.00.zarr.zip,MCF7_2_DDIT3_Z-stack_HF_04_2024-03-06_YunHao_19.15.00.zarr.zip,,raw,DAPI-Nucleus; Alexa488-DDIT3; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_DDIT3,MCF7_2_DDIT3_Z-stack_HF_05_2024-03-06_YunHao_19.12.17.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000175197,DDIT3,DDIT3,P35638,HPA058416,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_DDIT3_05,MCF7_2_DDIT3_Z-stack_HF_05_2024-03-06_YunHao_19.12.17.zarr.zip,MCF7_2_DDIT3_Z-stack_HF_05_2024-03-06_YunHao_19.12.17.zarr.zip,,raw,DAPI-Nucleus; Alexa488-DDIT3; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_DDIT3,MCF7_2_DDIT3_Z-stack_HF_06_2024-03-06_YunHao_19.10.37.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000175197,DDIT3,DDIT3,P35638,HPA058416,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_DDIT3_06,MCF7_2_DDIT3_Z-stack_HF_06_2024-03-06_YunHao_19.10.37.zarr.zip,MCF7_2_DDIT3_Z-stack_HF_06_2024-03-06_YunHao_19.10.37.zarr.zip,,raw,DAPI-Nucleus; Alexa488-DDIT3; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_N4BP2,MCF7_3_N4BP2_Z-stack_HF_01_2024-03-06_YunHao_20.30.22.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000078177,N4BP2,N4BP2,Q86UW6,HPA042607,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_N4BP2_01,MCF7_3_N4BP2_Z-stack_HF_01_2024-03-06_YunHao_20.30.22.zarr.zip,MCF7_3_N4BP2_Z-stack_HF_01_2024-03-06_YunHao_20.30.22.zarr.zip,,raw,DAPI-Nucleus; Alexa488-N4BP2; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_N4BP2,MCF7_3_N4BP2_Z-stack_HF_02_2024-03-06_YunHao_20.32.51.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000078177,N4BP2,N4BP2,Q86UW6,HPA042607,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_N4BP2_02,MCF7_3_N4BP2_Z-stack_HF_02_2024-03-06_YunHao_20.32.51.zarr.zip,MCF7_3_N4BP2_Z-stack_HF_02_2024-03-06_YunHao_20.32.51.zarr.zip,,raw,DAPI-Nucleus; Alexa488-N4BP2; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_N4BP2,MCF7_3_N4BP2_Z-stack_HF_03_2024-03-06_YunHao_20.35.18.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000078177,N4BP2,N4BP2,Q86UW6,HPA042607,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_N4BP2_03,MCF7_3_N4BP2_Z-stack_HF_03_2024-03-06_YunHao_20.35.18.zarr.zip,MCF7_3_N4BP2_Z-stack_HF_03_2024-03-06_YunHao_20.35.18.zarr.zip,,raw,DAPI-Nucleus; Alexa488-N4BP2; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_N4BP2,MCF7_3_N4BP2_Z-stack_HF_04_2024-03-06_YunHao_20.37.53.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000078177,N4BP2,N4BP2,Q86UW6,HPA042607,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_N4BP2_04,MCF7_3_N4BP2_Z-stack_HF_04_2024-03-06_YunHao_20.37.53.zarr.zip,MCF7_3_N4BP2_Z-stack_HF_04_2024-03-06_YunHao_20.37.53.zarr.zip,,raw,DAPI-Nucleus; Alexa488-N4BP2; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_N4BP2,MCF7_3_N4BP2_Z-stack_HF_05_2024-03-06_YunHao_20.39.25.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000078177,N4BP2,N4BP2,Q86UW6,HPA042607,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_N4BP2_05,MCF7_3_N4BP2_Z-stack_HF_05_2024-03-06_YunHao_20.39.25.zarr.zip,MCF7_3_N4BP2_Z-stack_HF_05_2024-03-06_YunHao_20.39.25.zarr.zip,,raw,DAPI-Nucleus; Alexa488-N4BP2; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_N4BP2,MCF7_3_N4BP2_Z-stack_HF_06_2024-03-06_YunHao_20.41.33.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000078177,N4BP2,N4BP2,Q86UW6,HPA042607,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_N4BP2_06,MCF7_3_N4BP2_Z-stack_HF_06_2024-03-06_YunHao_20.41.33.zarr.zip,MCF7_3_N4BP2_Z-stack_HF_06_2024-03-06_YunHao_20.41.33.zarr.zip,,raw,DAPI-Nucleus; Alexa488-N4BP2; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_CHID1,MCF7_4_CHID1_Z-stack_HF_01_2024-03-06_YunHao_21.22.53.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000177830,CHID1,CHID1,Q9BWS9,HPA039374,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_CHID1_01,MCF7_4_CHID1_Z-stack_HF_01_2024-03-06_YunHao_21.22.53.zarr.zip,MCF7_4_CHID1_Z-stack_HF_01_2024-03-06_YunHao_21.22.53.zarr.zip,,raw,DAPI-Nucleus; Alexa488-CHID1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_CHID1,MCF7_4_CHID1_Z-stack_HF_02_2024-03-06_YunHao_21.18.05.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000177830,CHID1,CHID1,Q9BWS9,HPA039374,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_CHID1_02,MCF7_4_CHID1_Z-stack_HF_02_2024-03-06_YunHao_21.18.05.zarr.zip,MCF7_4_CHID1_Z-stack_HF_02_2024-03-06_YunHao_21.18.05.zarr.zip,,raw,DAPI-Nucleus; Alexa488-CHID1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_CHID1,MCF7_4_CHID1_Z-stack_HF_03_2024-03-06_YunHao_21.15.43.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000177830,CHID1,CHID1,Q9BWS9,HPA039374,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_CHID1_03,MCF7_4_CHID1_Z-stack_HF_03_2024-03-06_YunHao_21.15.43.zarr.zip,MCF7_4_CHID1_Z-stack_HF_03_2024-03-06_YunHao_21.15.43.zarr.zip,,raw,DAPI-Nucleus; Alexa488-CHID1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_CHID1,MCF7_4_CHID1_Z-stack_HF_04_2024-03-06_YunHao_21.11.47.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000177830,CHID1,CHID1,Q9BWS9,HPA039374,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_CHID1_04,MCF7_4_CHID1_Z-stack_HF_04_2024-03-06_YunHao_21.11.47.zarr.zip,MCF7_4_CHID1_Z-stack_HF_04_2024-03-06_YunHao_21.11.47.zarr.zip,,raw,DAPI-Nucleus; Alexa488-CHID1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_CHID1,MCF7_4_CHID1_Z-stack_HF_05_2024-03-06_YunHao_21.10.21.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000177830,CHID1,CHID1,Q9BWS9,HPA039374,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_CHID1_05,MCF7_4_CHID1_Z-stack_HF_05_2024-03-06_YunHao_21.10.21.zarr.zip,MCF7_4_CHID1_Z-stack_HF_05_2024-03-06_YunHao_21.10.21.zarr.zip,,raw,DAPI-Nucleus; Alexa488-CHID1; Alexa555-a-Tubulin; Alexa647-Calreticulin
